,Unnamed: 0,id,name,url,length,description,directions,city,region,country,lat,lon,difficulty,features,rating,thumbnail
544,46.0,287937,Tiger Mountain,https://www.singletracks.com/bike-trails/tiger-mountain/,20.0,"Overview:



With many miles of mountain biking trails spanning a wide variety of skill levels and physical challenge - including a bona fide double-diamond DH trail and killer views of Mount Rainier from the summit - Tiger Mountain is one of Seattle's most popular mountain biking destinations.



All trails are open year round, but during the winter months or after significant weather events, the trails are subject to closures: check for updates on this page and on the DNR's Tiger Mountain page here.



There are also many miles of logging roads that are open all year long, but these too may be closed (typically for timber harvest).  Check the DNR link above.

Alert



3 New Trails Open on East Tiger Mt: ""Easy, Tiger"" , ""The Legend"" and ""MegaFauna"" form a lollipop loop off of the Northwest Timber trail. Easy Tiger is a green level 2-way trail that will primarily be used as the return path for The Legend, the more difficult black diamond descent. MegaFauna is a gnarly double black diamond descent.Construction of extensions to the trails will continue this fall. Eventually Easy Tiger will connect all the way to the Raging River State Forest!","Travel West on Hwy 18 from I-5, or East on Hwy 18 from I-90.  There is a gravel parking lot on the North side of the hwy at the crest of Tiger Mountain.  It is apporimately 4 miles from the junction of I-90 and Hwy 18, or about 20 miles from the junction of I-5 and Hwy 18.",Issaquah,Washington,United States,47.46627,-121.93123,Intermediate,"Night riding allowed, Restrooms",4.65,https://images.singletracks.com/blog/wp-content/uploads/2018/05/20180507_123730-orig-scaled.jpg
545,47.0,449405,Connector Trail,https://www.singletracks.com/bike-trails/connector-trail-2/,0.39,Connector Trail is a 0.39 mile mountain bike trail.,See map.,Issaquah,Washington,United States,47.46828,-121.93624,,,0.0,
546,48.0,495841,Iverson Railroad Trail,https://www.singletracks.com/bike-trails/iverson-railroad-trail/,1.91,Iverson Railroad Trail is a 1.91 mile mountain bike trail.,See map.,Issaquah,Washington,United States,47.46823,-121.9364,,,0.0,
547,49.0,280627,Preston Railroad Grade Trail,https://www.singletracks.com/bike-trails/presenton-railroad/,3.23,"One of the few neighborhood mountain trails in the Seattle area still open to mountain bikers is Tiger Mountain. Thus, it's quite popular. The trail has a lot to offer: The forest roads lead up to the singletrack, which in turn leads to the woods, over technical trails shaded by a thick canopy of trees. The singletrack at Tiger Mountain is a great training ground for those learning how to ride technical trails and is especially challenging on wet days. Preston Railroad Grade is also fast but more technical than the Summit Trail, with roots, rocks, some gnar sections and some switchbacks.  It requires very little pedaling in the downhill direction, but can be ridden either way.  It's a challenge in the climbing direction!  Blue Square on the way down, Black Diamond for the way up.","From Seattle take I-90 East to Highway 18. Continue South on Highway 18 for 4.4 miles, until you reach East Tiger Summit on your right. There are two main parking areas, both accessed from the highway 18 summit. The upper area is gated and is locked at 8:00 PM per the sign on the gate. This area also includes pit toilets. The road to the upper area travels travels west just above the lower parking lot.",Seattle,Washington,United States,47.48958,-121.95193,,"Fat biking allowed in winter, Restrooms",0.0,https://images.singletracks.com/blog/wp-content/uploads/2017/10/IMG_0179-orig-scaled.jpg
548,,id,name,url,length,description,directions,city,region,country,,,difficulty,features,rating,thumbnail
549,0.0,285850,Bull Creek Conservation Area,https://www.singletracks.com/bike-trails/bull-creek-conservation-area/,9.0,"Terrain:  Wetlands that border the St. Johns River.  Open to hunting.  Call first (407-846-5311 or 407-984-4940) for information on hunting status.



The 23,500 acres of Bull Creek are under the management of the St. Johns River Water Management District.  There is an 8.5 mile loop road, an old railroad tram, and trails including a dike trail through this area.  It would be best to go in here only after a prolonged dry spell according to my informants. ","Take I-4 to the Florida Turnpike. Head South on the Turnpike and exit at St. Cloud-192.  Continue East through St. Cloud and approximately 3 - 5 miles past Holopaw Junction turn right on Crabgrass Road.  Follow the signs to the entrance.

",St. Cloud,Florida,United States,28.08316,-80.96223,Easiest,,2.5,
550,1.0,274381,Moccasin Island Trail,https://www.singletracks.com/bike-trails/moccasin-island-trail/,13.0,"All double track. The terrain varies between sand, soft grass, soft pack, mud, and hard pack. This is not a technically challenging trail, but a good way to get some miles in. This is a hiking/hunting/bike/running trail. Expect to see a lot of people, cows, and wildlife.",Trailhead is at the northernmost end of Wickham Road.,Viera,Florida,United States,28.23007,-80.81112,Easiest,,3.67,https://images.singletracks.com/blog/wp-content/uploads/2020/05/mobile-1590325627-orig-1.jpg
551,2.0,274354,Viera Wetlands,https://www.singletracks.com/bike-trails/viera-wetlands/,3.0,"This is a flat gravel road. The outer loop is 2 miles long and the inner loop is 1 mile. Combined they make a 5k (3.1 mile) loop. There is nothing challenging, but there are many birds, turtles, frogs, snakes, and alligators to see in the wetlands.",Take Wickham Road north up to the Water treatment facility. The entrance is between The facility and the remainder of Wickham Road.,Viera,Florida,United States,28.22841,-80.75984,Easiest,Restrooms,3.0,https://images.singletracks.com/blog/wp-content/uploads/2019/04/mobile-1554656800-orig.jpg
552,3.0,288263,Wickham Trails,https://www.singletracks.com/bike-trails/wickham-trails/,8.0,alot of things to climb and even some big jumps just go out there and have some fun.DON`T FORGET YOU`RE CAMEL BACK YOU MIGHT GET LOST!!!!!!!!!!,Go off I-95 at the suntree exit.Drive until you pass a school that looks like a factory and turn left at the stop light (post road).Go to the first stop light and turn right like you are going to go to the other school near there but keep going strait.You are going to go into a big parking lot and look off to the left and you will see a big pavillion.Park near there and you will see a gate just ride through the bike path and you will ride down a trail and end up in a park just look around for trail entrances and you`ll be there all day,Melbourne,Florida,United States,28.16353,-80.65955,Beginner,,3.0,https://images.singletracks.com/blog/wp-content/uploads/2002/12/172-1221453517-orig.jpg
553,4.0,285852,Hal Scott Preserve / Econlockhatchee River,https://www.singletracks.com/bike-trails/econlockhatchee-river-the-hal-scott-preserve/,15.0,"Terrain: Flat pine woods and oak hammocks.  No real bicycle trails but the doubletrack roads are firm and rideable.  No hunting allowed.



The Hal Scott Preserve consists of 4600 acres bisected by the Econlockhatchee River.  There are approximately 15 miles of good fireroads to explore. Cross the Econlockhatchee on the bridge at Curry's Ford, by wading across wherever it is shallow, or by attempting to make your bike swim!  If you're into bird watching I hear it's good (with kites, ospreys, bald eagles and more ""swimming in the sky"").","Take SR 50 East from Orlando to SR 520.  Continue 1 mile on 520 to the Wedgefield subdivision and turn right on Maxim Parkway.  Turn left on Bancroft, right on Meredith and left on Dallas.  The Hal Scott Preserve will be on the right after the power lines.",Orlando,Florida,United States,28.48636,-81.0958,Easiest,,2.71,https://images.singletracks.com/blog/wp-content/uploads/2015/10/imagejpeg97417-orig-scaled.jpg
554,5.0,274379,Ulumay Sanctuary,https://www.singletracks.com/bike-trails/ulumay-sanctuary/,6.0,"There used to be some single track on the last mile of the west trail, but it's now only a long fire road. The east trail is shorter, but at the end (1.55 miles) there is a rough single track that leads to a residential neighborhood. This is not a challenging trail, but there is plenty of wildlife and a good way to get some miles in.",The main trailhead is on the west side of Old Audubon Road in Merritt Island. Just off of Sykes Creek Pkwy.,Merritt Island,Florida,United States,28.4032,-80.66256,,,0.0,
555,,id,name,url,length,description,directions,city,region,country,,,difficulty,features,rating,thumbnail
556,0.0,277912,Thetford Academy Flow Trail,https://www.singletracks.com/bike-trails/thetford-academy-flow-trail/,1.0,"Opened to the public October 12, 2019.",See map.,Thetford,Vermont,United States,43.81476,-72.22929,,,0.0,
557,1.0,285223,Hunt Mountain Trails,https://www.singletracks.com/bike-trails/hunt-mountain-trails/,4.0,Option 2 is your best bet for fast flowy downhill with huge bumps that you can catch air nice rock drops  pictures coming soon,"from interstate 91 get off at exit 18 and turn right on bimson road, then turn left on monroe road over the bridge into new hampshire, then turn right on route 135 until u come to the town. when the road splits veer left on plains road. then drive to the top of the hill till the road turns to gravel (note: you might need a 4wd vehicle this is a class 3 road) take a left up the mountain till you reach the summit and the powerlines. you can park here and ride off to the left and follow the road you might have to walk the first hill its incredibly steep. then you have 4 options:<br />

<br />

1. follow the powerlines the whole way down to coppermine road, lots of good rock drops and nice climbs and when you get to the road take  a left and follow the road the whole way till you get back to plains road and take a left back up the mountain.<br />

 <br />

2. follow the powerlines until you see a maked trail off to the left that desends down extremely good downhill then follow the trail makers down to plains road.<br />

<br />

3.  follow the powerlines and veer right onto a nice trail to the woods and follow it till you get back to the powerlines and down to coppermine nice twisty fire road very fast.<br />

<br />

4. this connects with option 2 but its all flat for the first time follow the powerlines until you see the 2nd marked trail on the left and follow it down.",Monroe,New Hampshire,United States,44.28819,-72.01227,Advanced,,3.33,
